gene	meanExpression	A.logFC	A.pvalue	A.FDR	B.logFC	B.pvalue	B.FDR
Gene7503	6.290166297336605	-0.5969908371023849	0.14068664726457028	0.5461536669483896	0.5526881652586321	0.14927496981151347	0.45733753005978395
Gene7504	6.365478886521745	5.267046042803377e-4	0.9990192811106524	0.9999999999999976	0.08103118425167023	0.8415867435712749	0.9538389724676763
Gene7505	-0.8833196500970169	1.8532575394619681	6.381533051124101e-5	0.0017341122421532884	0.5545678659265337	0.1873785114500048	0.5174772478597205
Gene7506	6.807046988246291	0.3390441729601406	0.4715474766914459	0.854252675165663	2.1657066945448245	4.677626896643985e-6	1.434854876271161e-4
Gene7507	-2.2804991871398217	0.3415607680184966	0.2954281265844438	0.7383857200311017	0.007991016244809194	0.9792920725541059	0.995600778249053
Gene7508	5.109405751829167	0.16106675285041636	0.7198299398618553	0.9500914005042502	0.07151670081917659	0.8662703528215381	0.9603884177622374
Gene7509	0.661854389429592	0.0824766223263765	0.8371120686575987	0.9806970622662413	-0.3148070923099222	0.40769641416388736	0.7390832551240041
Gene7510	2.288638508828872	0.17193308640530452	0.7000640001860416	0.9437787436650688	0.4821198559286844	0.2550745156541996	0.6096427238389092
Gene7511	6.862974724172459	-1.0564254492774658	0.030875008554791503	0.2302386916837547	0.750694916559468	0.10291868647845544	0.3652189016268823
Gene7512	0.7711700453689311	0.36715013024542	0.3944779260526564	0.8049642377879118	0.2686148727025569	0.509841043376599	0.8022675741567253
Gene7513	6.905036301623337	-0.02654490915044169	0.9472870481406646	0.9951820304007888	-1.7180225878328992	1.8121743900555093e-5	4.214359046640719e-4
Gene7514	4.54661968892749	-0.4577009344678997	0.23149835512238662	0.6684907742488785	-0.518074732825424	0.15297988303300772	0.46341711298045934
Gene7515	8.244686479147541	0.20854779448167962	0.61402972984608994	0.9121091343291992	0.9079860018771123	0.022141110208942116	0.12754095742478178
Gene7516	-1.4117485777982313	-0.3398363702303325	0.4529421572235012	0.8417434625971031	-0.27574801562183116	0.5195660305685127	0.8074260979997241
Gene7517	-1.5049375900474673	0.031996295430426036	0.9316832565055496	0.9944317306534152	0.25621611167737585	0.46872097422804193	0.7804593955909549
Gene7518	3.200231515739789	-0.7667895012792995	0.11778739086071364	0.5037955126634459	2.1747451774802777	8.351006549933358e-6	2.3005527685766825e-4
Gene7519	1.34379247466692	-0.3264946053127367	0.4457613961205078	0.8365449045673361	-0.15685703634523634	0.6982346553821864	0.9004014958083868
Gene7520	-0.9057505057393839	0.49849741640442435	0.30016073380916086	0.740737755264287	0.4321241753497992	0.3421771181943032	0.6900123375565703
Gene7521	4.676255172411465	-0.059144788962874326	0.8887507044399872	0.9871040203968607	0.0952438030648901	0.8118113688949186	0.9416554093225212
Gene7522	-0.2583209204012551	0.03346452085175523	0.9427625473174348	0.9951820304007888	0.3916168073145753	0.3755311736987882	0.7150250832040902
Gene7523	4.610747685369763	0.7972848148341725	0.05406448589082056	0.32706888016225383	-0.18122713134496893	0.6401268346758088	0.8783299048789911
Gene7524	-2.654704778896733	-0.08318095482758037	0.782720911572327	0.9695965622881574	-0.009026704529052217	0.9747584183651159	0.9941442308670229
Gene7525	6.827380026598649	0.6567435637846473	0.09292678472707293	0.4508820219654193	0.9559127905534855	0.010546660467914682	0.07278578652805164
Gene7526	5.120006662853751	-0.5723605839074601	0.16445623444304097	0.5868669533963823	0.16563456213134106	0.6690758861713026	0.8868487322499466
Gene7527	3.353276867565945	-0.23303316555193154	0.5962628484871049	0.909424510585576	0.18839108250079212	0.6506753362305073	0.8833496283335696
Gene7528	10.088132898454617	-0.6863040115081446	0.09993442880141735	0.4677290695521601	-0.14374928997152506	0.7136546704532171	0.903988760043306
Gene7529	5.018722355545353	0.7962277951903338	0.04154679826313334	0.2799649478647799	-3.0232070142157634	1.1562234584099031e-12	4.049135619747949e-10
Gene7530	-0.3599802918747125	-0.36719408976577944	0.36101760578334763	0.782899665786747	-0.7439950000093024	0.05239265374319662	0.23579052089647443
Gene7531	1.1277559013720684	0.09381151123567495	0.8500826961113468	0.9823385422932218	0.2098809508737016	0.6550297444021084	0.8838572828585195
Gene7532	4.868148278182042	2.0378254171097825	3.5241445165671394e-6	1.5125083762090725e-4	0.49972872853838546	0.20254368147065951	0.5381075490718904
Gene7533	1.7956496564389226	0.04612326994859572	0.9181422214371318	0.9910957786055095	-0.09527181402930947	0.8224657406907984	0.9455802951147371
Gene7534	5.594260139993411	1.0391603974560588	0.017022035170190398	0.15356469180752327	0.9609027485568391	0.01959181374232079	0.11689626337900233
Gene7535	3.3435099221638356	-0.4014337644006484	0.403381799137548	0.8091911717904674	0.6087257315243099	0.18181221559267466	0.5088995010525966
Gene7536	-2.6208406734499743	-0.34731376007778647	0.27760888955608065	0.7199966486553541	0.2634653843248931	0.38341000602285946	0.7228544788218725
Gene7537	3.2355278538974814	-2.56798745768552	1.3233594811909822e-6	6.856784876637214e-5	-0.03412124767792149	0.9420064087686609	0.9826897650413738
Gene7538	6.582806681039877	0.6052869717566215	0.15478424798691995	0.570528005849318	0.4202578451746147	0.29508014266314403	0.6501634146157445
Gene7539	-2.8319615423417903	0.17048800901043246	0.4808368890604695	0.8600354054660044	-0.0997188922499084	0.6626636799496194	0.8861479024692985
Gene7540	2.0746293217286778	0.9106929900359662	0.03917048389115876	0.27032679113700786	2.2036814964114875	6.798397966792193e-7	2.9430294228537633e-5
Gene7541	-2.7485425397722665	0.055963047512451354	0.8377392973949161	0.9806970622662413	0.0021996747267259095	0.9932104701344739	0.9991064609314
Gene7542	5.480447004964056	0.6874119982512633	0.16045297603598163	0.580065328748795	-0.27812270524679866	0.5464797557322483	0.8235077693373241
Gene7543	6.507421008552365	-0.40214088801388786	0.3453954200470505	0.7708206681663549	-0.4521727705982153	0.2625855976994716	0.6182135902799877
Gene7544	7.36235731724723	0.4920092160673093	0.24312890455611502	0.6849590090653705	-0.08184048828695083	0.8367849635230836	0.95189407462152
Gene7545	6.8785060678641	-0.5884627893659162	0.23681867257927894	0.6743269934898841	0.463993479325844	0.3235561449071901	0.6752699311107965
Gene7546	5.5668850743799725	0.8250548738314548	0.04192388973727413	0.28099121807824484	2.1819447751854346	1.1696380577795477e-7	6.760913628783512e-6
Gene7547	-2.7505736233506064	0.1756889805813622	0.5033540487495716	0.868593304729819	0.1087490224444531	0.6612465817259437	0.8860697105247461
Gene7548	0.2609677746799301	-1.5955043584065185	9.594078966086684e-4	0.016685354723629014	-0.24584008071441416	0.5791542953158949	0.8478323749317741
Gene7549	-2.7778870986095265	-0.13605044974911232	0.6084226013074021	0.9121091343291992	0.18123850427527205	0.47097444747958384	0.7817313118468839
Gene7550	-1.7894040423664244	0.4434973378790201	0.27699948310433425	0.7193506235184843	-0.0573843607967285	0.8814123813948238	0.9654227799881417
Gene7551	0.46198919465225313	0.09397876292408401	0.8337784755877532	0.9803462429016734	-0.24037864617537774	0.570751292317824	0.841484848839428
Gene7552	7.055113623733887	0.0092530344734476	0.9829310976300915	0.9984920934272015	-0.7645400557316947	0.06427758728847673	0.2706424727935862
Gene7553	2.929119534535994	-0.475475767099383	0.34950340780433464	0.7722979888919225	-0.9878459288891308	0.041818423446419346	0.20231457884092574
Gene7554	0.3922047359455341	0.18057533290021394	0.6911685341248834	0.9412367333772592	-0.4933434945439489	0.2528302593072868	0.6081787184063818
Gene7555	2.392246802906751	-1.286632356232913	0.004048862191792286	0.05261903951859594	-0.033617912670215425	0.9351994567998747	0.9809889221505337
Gene7556	5.538169788373664	-0.43053554924488296	0.2826229106192926	0.7249494364578004	0.16183870045878665	0.668564160744331	0.8866898683611817
Gene7557	6.079603539356986	-0.6207775395384535	0.16815630917646898	0.5920996801988345	-1.44756449908302	9.367518622973077e-4	0.010339424528667854
Gene7558	3.3629822335987245	0.5241389894241701	0.24642318911602593	0.6889102295667485	0.262551708676076	0.5382680169876612	0.8194063281894676
Gene7559	-1.7966891821799202	-0.07382507371194448	0.8485277406342268	0.9817312556393517	-0.17151827239621747	0.6392027224581058	0.8775435508760376
Gene7560	-2.5270609232460943	0.1621440268539456	0.6076163782134456	0.9121091343291992	0.4404917507078081	0.1424979269246997	0.44419553280766744
Gene7561	4.44573831245338	0.6223788788258653	0.1215013163884403	0.5128801873720571	0.34474300484086495	0.36241696114458166	0.7050913640945169
Gene7562	6.4499911295333785	-0.10233416201433271	0.801492624384914	0.9728032824188785	-0.583463081438242	0.13215341463857358	0.4235686366620948
Gene7563	7.847211189856465	0.021781483272605373	0.962164452022067	0.9951820304007888	-1.3477228507847492	0.0025133258945014393	0.023467095186754803
Gene7564	2.0439259803275456	-0.4212205803475648	0.321218663154948	0.7559819021589074	0.1726374827183567	0.6666614583619828	0.8861479024692985
Gene7565	5.930976433843149	-0.5789268493644183	0.16685351147130323	0.5900053446651458	-0.13142529725254937	0.7387968863105023	0.9133460021580387
Gene7566	7.683483173594628	-0.2039199696420678	0.6457121476943299	0.9243739803394282	1.5238557707452134	4.54470134298624e-4	0.0058717071614809305
Gene7567	-2.456914530526838	-0.3589853729554339	0.3259842902588529	0.7577505584817594	-0.07792865742197198	0.8212166872411566	0.9455230038628833
Gene7568	7.1159875999211275	0.1254714662424395	0.7429255343547416	0.9582798198181163	0.00967250089812931	0.9786715091359127	0.995600778249053
Gene7569	5.243574905366539	-0.7265204772429297	0.11594639837866805	0.4995648739106237	-0.9635249591463803	0.02859318181950458	0.1536441795782084
Gene7570	0.8442600629934851	0.23302902980540152	0.6331031442252582	0.9208327409692904	0.8728858983153289	0.06115487915248905	0.2615692008233065
Gene7571	6.215676084172203	-0.2157581337784216	0.6076533254267213	0.9121091343291992	-0.7596951975263905	0.05839061830038613	0.2535415471141387
Gene7572	5.11524600212889	0.1621009559031131	0.712809344649393	0.9484410840449625	1.2688587539195562	0.0029780493024202737	0.02682927299477724
Gene7573	7.478210652189501	-0.324402539373645	0.4288579651158474	0.8283253210644862	-0.02874525918432215	0.9408234546805909	0.982199609440087
Gene7574	4.790477022232957	-0.26136584128812435	0.5243549944366284	0.8813528842292901	-0.18795977863353294	0.628245407469081	0.8718723574733662
Gene7575	-2.8046361345858153	0.16020145568839367	0.550400746955955	0.8926011377104315	-0.14087934031891786	0.5787775429325651	0.8475289836470422
Gene7576	-2.5406558223564875	0.013066541378137984	0.9686719975317728	0.9957565764101282	0.042388417025564756	0.8928741303917482	0.9701114329356789
Gene7577	0.7292367813144035	0.6052015045664674	0.12583983613040906	0.5197845358546429	-0.31572989776329563	0.39639551070025814	0.7314514495600086
Gene7578	4.171978706742206	0.07520479206943562	0.8757116230787324	0.9850675427972233	0.7135001049079837	0.11928936950540753	0.39868359331212105
Gene7579	1.555392061677473	0.5497504498915919	0.15275836384192837	0.5665133564569513	0.12594403359666365	0.7277065247428733	0.909136216165976
Gene7580	7.091137305320677	-0.4800125590086129	0.2527541142918246	0.6969410508590934	-1.482239518102923	3.0848191190441373e-4	0.004266693110711117
Gene7581	3.849889579209205	-1.111967840515908	0.012556930579430152	0.12469643077884957	-1.5087446755557181	4.37428699314394e-4	0.0056882795749596095
Gene7582	4.279818485446816	-1.5811740529663814	6.275950574162647e-4	0.011730748736752611	-0.21174660740037224	0.6168048852414095	0.8689797143420142
Gene7583	1.3439375585170805	-2.64168172760945	1.1867787556925912e-7	8.726314380092582e-6	-0.5820723308607865	0.18259970123291577	0.5104828102681459
Gene7584	0.6540033239372076	-0.8553703567259758	0.09173429950890617	0.44890756076484845	0.2629890734883942	0.5809021729754449	0.8482025577593635
Gene7585	-1.6794800343479432	0.1659684017464441	0.6706094957567988	0.9337108137143256	0.5842401966219342	0.11590535493110525	0.39157214503751775
Gene7586	4.490635687400733	1.6414631061475566	2.852352996225204e-4	0.005992338227363873	0.5957176500802924	0.15054057813918456	0.4595751074549556
Gene7587	3.659152631628111	-0.1996868893489213	0.6490328805220039	0.9258671619429443	-0.3169564342664476	0.4456036370637123	0.7671851079561338
Gene7588	-2.299431148469879	0.6798187641039184	0.049346363421831844	0.3091877407382948	0.5063824311781683	0.12015240012694613	0.3999772107705047
Gene7589	-2.948027481757958	6.560367590211857e-16	0.9999999999999976	0.9999999999999976	4.967484389467319e-16	0.9999999999999981	0.9999999999999981
Gene7590	-1.1721451226848583	-1.0640006882649062	0.009119452523685331	0.09816795489222543	-0.568543465758011	0.13558537996456382	0.4309770501098659
Gene7591	5.0489273033828646	0.837517188787583	0.11063651094059176	0.49149938223274886	-0.39299407901154615	0.426065392925168	0.7522715706881904
Gene7592	3.2735396997116593	1.0766938470525418	0.017047592433895715	0.15356469180752327	0.49708783872846113	0.23847199308284076	0.5892445117470544
Gene7593	-1.472512416497025	-0.3608075070616373	0.36704892649220777	0.7854674224100315	-0.416568491810504	0.27151597589284376	0.6251806951251296
Gene7594	2.868517246308412	-0.08415890852083063	0.8493617826351051	0.9822618048283855	-0.13768853307779427	0.7426090573437854	0.9135959255061481
Gene7595	5.569129098584615	0.27738277132799166	0.5274184693090248	0.8830043015386319	0.2045257269817532	0.6221762961021866	0.8696539192074313
Gene7596	3.40288484605158	0.060118806732432264	0.8978635784706317	0.9890911469309236	-0.8384551444574642	0.06101419160630643	0.26107912540139683
Gene7597	0.7964045822331596	-0.629311695740337	0.18050439166046675	0.6101263624064417	-0.034579199625736724	0.9376810628340082	0.9815070024138495
Gene7598	-2.5124892159296177	-0.02997369335069406	0.9340521445536226	0.9949219772786666	0.29373649087051545	0.3923344213611154	0.7292052473851122
Gene7599	0.8115049177940854	0.22355070942370514	0.6192614255906452	0.9153646946976065	0.47888604821074066	0.26190357479657156	0.6180544652428834
Gene7600	5.42019882713896	-0.8995464376806568	0.02993509339336488	0.2254148598897958	0.08559469375279721	0.8248488044055065	0.9458010610502989
Gene7601	3.517890935284364	-0.06922267715992285	0.8677502848852007	0.9850675427972233	-0.09865584859493415	0.8019436018662119	0.9375071333483891
Gene7602	3.133296918425268	-0.30548307648716083	0.5262033557493926	0.8822028403832315	-1.4021640280806906	0.0027035792971056376	0.024826256171768937
Gene7603	-2.4628750064027027	0.11996454151057989	0.7139920582622395	0.9487992636065429	-0.29484440923454275	0.34208206821073917	0.6899597987308171
Gene7604	-2.6182786135593963	0.026401844267881003	0.929456278718974	0.993694039390206	-0.04214072190365331	0.8812706794481522	0.9654227799881417
Gene7605	-2.692903633256146	-9.829760223385045e-4	0.9973062133263446	0.9999999999999976	0.10953925047120303	0.6909906923637094	0.8962265789412573
Gene7606	-0.3413919347566358	-0.0885552526261014	0.891933686669366	0.9885112342561964	0.3010889947136195	0.6257040014916098	0.870895241168745
Gene7607	-2.366137029885532	0.8013431501863185	0.01739202981660907	0.15514745599116028	0.4123068373462366	0.1907619352647599	0.5214924419484962
Gene7608	3.609443527923194	0.21317813830256072	0.6428314271784329	0.9233430439219087	0.45644413951656937	0.29513047486432664	0.6501634146157445
Gene7609	-2.6104018489945457	0.23368670142300085	0.41458043379793874	0.8200570972244767	-0.275183178589276	0.3103523233033436	0.6645660027908857
Gene7610	3.9895327429510714	-0.8818196782204915	0.053319749839752094	0.32492230249696585	0.29742652473324804	0.4867977900026229	0.7882894115995629
Gene7611	1.6619863434502213	0.17015734991028542	0.727752806049518	0.9530590825979791	-0.08939361642121109	0.8466724096069105	0.9546875818924236
Gene7612	5.867468018643727	-0.1608587991050769	0.6959059090000388	0.9424526254580234	0.15112962558400458	0.6978941229298536	0.9003923660558039
Gene7613	-1.0202594320927338	-0.37602259415467826	0.281550151732487	0.7241597299134697	0.31432862262885564	0.34098948688621245	0.689534616930588
Gene7614	6.244959978828055	-4.564418508158116	1.6446572158766504e-19	8.223286079383252e-16	0.10655810429716127	0.7742151402596613	0.9259538026022247
Gene7615	5.753328198164937	-0.8458424879382377	0.056595932238296155	0.33808800620248597	0.622105151874351	0.13669315692670406	0.4329843424982707
Gene7616	8.543141473903857	0.4662922279423847	0.26048590305898933	0.7038257310429326	1.3796500957931233	6.387424324867188e-4	0.007631331331979914
Gene7617	6.816230442300246	0.9985586918566967	0.011913702407848765	0.11901800607241522	-0.5163591940988986	0.16389575054577246	0.48162136510658965
Gene7618	1.915439602092796	-0.2713224574072705	0.5092448950664137	0.8721700181830253	-0.42472641804023603	0.2758161617689768	0.6291857658232713
Gene7619	-2.1908317922675136	0.4597165572951105	0.18284342283951083	0.6116348027465071	-0.3062100149101741	0.34707351340649706	0.6925364785887662
Gene7620	2.0150090193421546	-1.5910238159632586	0.0010068600381757053	0.01721128270385821	0.17241646921465403	0.6976155132398739	0.9003233930766513
Gene7621	0.9118464579128505	-0.5244338066750274	0.1967953569978579	0.6311053225717447	-1.7359517097171078	1.711954507521185e-5	4.0186725528666315e-4
Gene7622	-1.5781169609061676	-0.32065563523221696	0.42089309077984927	0.8247953963939825	0.2558807818140717	0.49695551567594176	0.7945888996755559
Gene7623	4.521031254818466	0.10926638236351287	0.7972872393054982	0.9715274981041163	-0.597727268143864	0.13986943292988685	0.439010715869207
Gene7624	6.493733605754128	0.2835140857589956	0.49025649470208954	0.8616107112514755	0.44057210114412887	0.258208411018344	0.6139049239618259
Gene7625	3.3881634461499934	5.705835138373528e-4	0.9989811556444199	0.9999999999999976	-0.4510786757428031	0.287502648038892	0.6418020300041326
Gene7626	-2.5266364075956274	-0.022194386532271078	0.9446916632692395	0.9951820304007888	-0.18844608550203987	0.5339688209686886	0.8171660002845433
Gene7627	7.145897099588152	0.007408663537046227	0.9872055122859211	0.999300307638821	-0.49816645854289743	0.2561270724425408	0.6109901537274351
Gene7628	-1.865490086555668	-0.4331706996657194	0.24519136528152202	0.6877586293497892	-0.43302718644110133	0.21965441423309007	0.5626393807200053
Gene7629	-2.2267110520453515	-0.26045620360948313	0.4368740045505869	0.8325112880816311	0.6220962835863423	0.05176885772073709	0.23393067203225074
Gene7630	4.692709105307438	-0.5842066732165742	0.2195233992600379	0.6554725171431711	-0.4230347880126671	0.3464634814130778	0.6924378481199105
Gene7631	3.9125263967727415	0.4014435492917095	0.3706265382694668	0.7894068972725597	-0.24712601744461404	0.5596538531106209	0.8338108657786366
Gene7632	4.45151454991042	-2.913000821666188	3.784310026539329e-8	3.2907043709037647e-6	-0.4983907826722975	0.278326971088364	0.6320294696434
Gene7633	3.8320802342041707	0.5295178782878414	0.26357198854579333	0.706853915409407	0.9432633665827577	0.036942650082207984	0.18620287339822572
Gene7634	3.396771206894499	-2.2293663898613807	3.077490532247713e-6	1.349776549231453e-4	-0.39178712482451206	0.35678446399639585	0.7012273270369415
Gene7635	3.1330700904561257	-1.3050605816945493	0.003289684833395102	0.04481859446042373	0.04808879776566899	0.9065601336316542	0.9747223799791811
Gene7636	5.032700990984625	0.9255642595220392	0.0313928818617165	0.2329135499050646	-0.34851317175477464	0.3863752090584073	0.7253148283431712
Gene7637	-2.6768330060918206	-0.38935954451951005	0.22697320280190894	0.66288902687473406	-0.48163016232628453	0.1152261777227835	0.39029549658432583
Gene7638	6.6217436007506505	-0.951367925877508	0.04146438338967503	0.2797866625484145	-0.23559222449320547	0.5894212709352054	0.8542696574909011
Gene7639	1.0096792920108155	-0.11440508792708445	0.8010747327051354	0.972768345725726	0.8179664094830023	0.05940943399447798	0.25604046426630367
Gene7640	-1.3226131518721806	-0.11552266446439287	0.7770065723005991	0.9679926528410514	0.3520378885181555	0.3626350813916438	0.7051921069930305
Gene7641	1.7313769019093552	-0.2788594736689973	0.5375014705169581	0.8867786530464402	-0.9345806941520766	0.03095782218281744	0.1632796528629612
Gene7642	4.3562915896295955	-0.022605580148857142	0.9538789997700805	0.9951820304007888	0.08219908829511671	0.824100090042333	0.9458010610502989
Gene7643	-0.8463843036170936	0.937139745336576	0.039216005103350195	0.27032679113700786	-0.35538137106640005	0.4036964470939468	0.7365239989389121
Gene7644	-0.02925265008131427	0.09481583748077863	0.8337919681667963	0.9803462429016734	-0.40915448177433106	0.3396822887429979	0.688312641829783
Gene7645	2.093062337062809	1.1045042033098569	0.009002454928477803	0.09721873572870199	-0.3863421113694216	0.3259783921352666	0.6776738650761962
Gene7646	4.411775756128758	0.7691965945371071	0.07314531471128367	0.3946485349788994	-0.5562876906499048	0.16910480314162918	0.48973299490770106
Gene7647	3.596148552198905	0.604621133572831	0.15774768675808262	0.5756840648234776	0.3881415545575308	0.33625932612353115	0.6858236306822989
Gene7648	4.489438004943181	-0.030356324693065886	0.9430327350915884	0.9951820304007888	0.17242325523276533	0.6680550633535821	0.8862497523926532
Gene7649	-0.2578940281066142	-0.40868547346847456	0.328356978086068	0.759207177115912	-0.2252989023049807	0.5682670474233917	0.8398862657750396
Gene7650	-1.8738286653472118	0.4993627381722987	0.18460953492498244	0.6129134625663428	-0.18710862137714745	0.5977016519177343	0.8598555510594723
Gene7651	5.747538704292438	0.37057410386198353	0.4228727465628367	0.8264864558064394	-0.5498147105351407	0.2099956405810146	0.5477194590010814
Gene7652	-1.6211084017973525	-0.7688717174973764	0.025841291365205053	0.20309786774846567	-0.22014379608970272	0.4944143721794224	0.793475159973395
Gene7653	5.151107950691692	-0.27563866334796094	0.5202750918678077	0.8797944894903408	0.20087080881035543	0.6202508659862418	0.8695993006622517
Gene7654	4.704555614155286	0.5869924008494046	0.18268107105466222	0.6116348027465071	0.7297303947347545	0.08103806878597969	0.313145214217538
Gene7655	7.430229280384055	0.5612810562397054	0.14428439460420875	0.5536622970230574	0.29504157012895094	0.4152509049816183	0.7444380553593625
Gene7656	4.706598757751468	-0.7679304207431041	0.07325778949491954	0.3946485349788994	-0.5175796283503671	0.19987232931182777	0.5348979036993899
Gene7657	8.720803144519381	-0.841570302441185	0.06364381133340172	0.3649301108566612	1.5187287055350767	5.570287585950986e-4	0.006931030150845302
Gene7658	2.5224047707147443	-0.3679019860496492	0.3918987950476841	0.8040264314610497	0.25533729928611726	0.5295266760411329	0.8149812949445093
Gene7659	0.219723136043974	-0.07035489611934338	0.887730393019972	0.9868317836590427	0.09533072592796969	0.8397642172691042	0.9534631979843607
Gene7660	7.632842192448173	0.2363044335566006	0.5868382043501703	0.9060339730587776	0.07737112377618037	0.8507045466266699	0.9561689332225932
Gene7661	1.2370013350856692	-0.001341694662887858	0.9976493756048563	0.9999999999999976	-0.04319082297461754	0.920149524289392	0.9768958551643001
Gene7662	5.604899834998134	0.00376586340551083	0.9926045523899762	0.9993228261593453	-0.07927467873354974	0.8366145665063907	0.95189407462152
Gene7663	3.2885816631506515	1.640443210186883	5.46884905688757e-4	0.010443912348107985	0.04722841895346492	0.9132791557066323	0.9761675123781465
Gene7664	4.1494569170774	0.01719753261097182	0.965465211019978	0.9951820304007888	0.31059065256526214	0.40940430712578213	0.7396645115190282
Gene7665	3.6556125569672218	-0.7818471180384456	0.10572942094057611	0.4786302441854962	1.0288579100191197	0.025430085421404493	0.14112145072921473
Gene7666	9.89966772984863	0.16213846109800367	0.7171763179068993	0.9494984117365451	0.1368389259719032	0.7465598582135501	0.9150554813905847
Gene7667	10.75172948600081	-0.4067165430736883	0.3335652675382529	0.7637005495022244	1.9614532891442216	3.4750851054859462e-6	1.1144396560054361e-4
Gene7668	6.281847886008385	-0.8182920711765854	0.04818286133474507	0.3046977348012106	-0.9707188210634575	0.013814337608001227	0.08999568474267901
Gene7669	2.5634174664605016	0.2628491609874392	0.6118703993874501	0.9121091343291992	0.33371784182255565	0.4961497181097322	0.7942207749475464
Gene7670	3.93501989752391	1.0231567785235984	0.02021746043920197	0.17230390984111427	-0.03084188919639247	0.9400913166786389	0.9821263233165889
Gene7671	1.7413974765030926	1.9471513469132924	2.6211271799087194e-5	8.015679449262139e-4	0.3947371446199379	0.34407429397917555	0.6912391631545234
Gene7672	4.696418484395604	-0.4801843628492323	0.2825970281166904	0.7249494364578004	-0.7431928555283659	0.08041148744701548	0.31177406150828707
Gene7673	-2.579485666574626	0.04101191697840444	0.8988293729446193	0.9890911469309236	-0.2264967746699015	0.45864427457417245	0.7737619539391025
Gene7674	7.43237290044369	-0.06318769296800082	0.8813024832682831	0.985356085943966	0.8148480390067141	0.044225720331019146	0.2102982421826873
Gene7675	4.646461958940025	0.21503759645005066	0.6284539697062862	0.9182638272775061	0.1489257293500052	0.7230687818279024	0.9070906990768173
Gene7676	4.23899518916855	-0.5208859054691006	0.30510023720418544	0.7437102518806631	-0.5915769970057295	0.2188624705612251	0.5617619880934936
Gene7677	3.655172416104732	0.5194892129714517	0.30078021072699807	0.740737755264287	0.4622812105616899	0.33021296440849823	0.6811898809271589
Gene7678	6.010231092971552	-0.5050281047263175	0.21326500948624758	0.6470822008495224	-0.21710980646166017	0.5703141893458625	0.841484848839428
Gene7679	9.855035303782888	1.3202725205487853	0.005360283113039816	0.0651310220296454	1.0373840399206502	0.019887867829361194	0.11808646534113194
Gene7680	5.942325132991834	-0.13788063083588617	0.7498192720356376	0.9582798198181163	0.8290475074650722	0.045069784578169354	0.21229290898807987
Gene7681	5.2942381248316215	0.007099026376834101	0.9870018341843914	0.999300307638821	0.4438802090423861	0.2831745356262687	0.6377804856447493
Gene7682	0.49393003510149697	-0.059631427024102686	0.8925045799778165	0.9889247423576915	-0.0065556143182375045	0.9874700820446576	0.997746874855671
Gene7683	2.3502382618713806	-0.04884000448489192	0.9094717324434747	0.99002930600493	0.6035399963525347	0.13993134893119366	0.439010715869207
Gene7684	2.222509151035269	-0.3476473668946808	0.43838968926786026	0.8332820552515877	-0.1528444954718099	0.7183852409103098	0.9054254854183003
Gene7685	-2.423639983636714	-0.09461540321957936	0.7798320825198131	0.968615181368542	-0.1920595167157868	0.5489588380706387	0.8252538155000583
Gene7686	-1.5718934758688794	0.11219649248448041	0.767891749075812	0.964504217519634	0.3484279899571376	0.33380582748364074	0.6837481103720622
Gene7687	3.897131977763858	-0.25467351568025387	0.5969462487483721	0.909424510585576	-2.863107969771778	1.125511671514612e-8	9.225505504218131e-7
Gene7688	0.6409565153486906	-0.09151885786696799	0.8368702797713687	0.9806970622662413	-0.08146276935917536	0.8463852118787184	0.9546875818924236
Gene7689	6.585774354108311	-0.440470335210316	0.3348400186850812	0.7645480149710826	0.7570641549191219	0.08158251515662375	0.3145698339399309
Gene7690	1.5944769589222483	0.33510127504984155	0.42623909408865934	0.827376081724325	0.651225473501895	0.10415768631839879	0.3667913858105929
Gene7691	1.7563525118865424	0.327840346019647	0.4165287284252117	0.8212468020585547	-0.10807614772325005	0.7767267225549445	0.9267411618101615
Gene7692	1.2685219830540273	-0.3414630289271748	0.4827312040976425	0.8603300732447736	-0.3746731562067423	0.4158019118213405	0.7447643056087059
Gene7693	4.353479635827106	2.6240636685943586	7.938281360700181e-9	8.723386110659539e-7	-0.4353614066700955	0.26582995745869353	0.6203848087572003
Gene7694	3.9489827975123912	-0.3434549016870739	0.4403695423121289	0.8349580964083847	-0.45354402275563915	0.28225136941768403	0.6366958449400155
Gene7695	0.7085222924146913	-1.3936129220565086	0.0011893991327835151	0.019710043060702374	-0.33653819147688413	0.39464633843508357	0.7306912394650686
Gene7696	5.151847231665118	-0.8258446626952606	0.1126678703530787	0.4948424679080392	-0.4380507557648918	0.37130007194160164	0.712257955000195
Gene7697	2.0839731414185594	0.03037565064885223	0.9472368201057108	0.9951820304007888	-0.4435728907966656	0.30844830792371764	0.6635214662534308
Gene7698	7.383172539105201	0.2001194489122209	0.6222742496815656	0.9155271217824452	-0.43754538155618167	0.25632212933807585	0.6111638753888313
Gene7699	6.254760743919126	-2.7913148334830633	7.377388390218128e-10	1.2719635155548497e-7	-2.268891711088061e-5	0.9999527477605982	0.9999999999999981
Gene7700	3.9253552063934394	1.2291464686469946	0.005239450376802378	0.0641038274235387	-0.5786131147351423	0.1577164509549137	0.47207016687941866
Gene7701	-2.8227660468715556	-0.1430139928367575	0.5619431397225866	0.897293534537737	0.011506433240614934	0.960623809666547	0.987889561565762
